"gameId","playId","gunnerTeam","gunnerId","gunnerName","viseTeam","viseId","viseName","timeToBeatVise","firstManDown","disFromLOS","disFromReturner","speedDev","topSpeed","tackle","missedTackle","squeezeDis","returnYds","specialTeamsResult","release","correctRelease","fairCatch"
2020112203,173,"HOU",46778,"A.J. Moore","NE",43700,"Jonathan Jones",5.1,1,36.16,1.14843371598017,3.27332451300416,10.24,0,0,NA,0,"Fair Catch","1","1",1
2020112203,981,"HOU",46312,"Keion Crossen","NE",38707,"Justin Bethel",4,1,42.38,2.24017856431133,2.94989700866332,10.18,0,0,NA,0,"Fair Catch","0","0",1
2020112203,2321,"NE",38707,"Justin Bethel","HOU",46278,"Cornell Armstrong",3.1,1,32.62,12.6383741042905,2.93785749052186,10.31,0,0,NA,0,"Fair Catch","1","1",1
2020112203,2408,"HOU",46312,"Keion Crossen","NE",43700,"Jonathan Jones",3.6,1,37.28,4.5320304500301,2.83453492990459,10.61,0,0,4.49692307692308,0,"Return","0","1",0
2020112203,4064,"HOU",46778,"A.J. Moore","NE",43700,"Jonathan Jones",5.5,1,37.33,17.3759891804755,2.93374022279214,9.95,1,0,2.47302325581395,3,"Return","0","0",0
2020112204,686,"GB",43357,"Will Redmond","IND",46265,"Tremon Smith",5.6,1,36.63,7.51998005316504,2.11449485505723,9.55,1,0,-0.152380952380952,4,"Return","0","0",0
2020112205,1189,"JAX",48505,"Brandon Watson","PIT",44906,"Cameron Sutton",5.6,1,40.17,6.09134632080626,3.23162524204615,9.65,0,0,NA,0,"Fair Catch","0","0",1
2020112205,2134,"PIT",52697,"James Pierre","JAX",52737,"Nathan Cottrell",2.9,1,47.02,18.5350910437473,2.45785855099849,9.43,0,0,-4.98304347826087,10,"Return","1","1",0
2020112205,2583,"PIT",47866,"Justin Layne","JAX",52737,"Nathan Cottrell",3.6,1,43.14,3.06111090945754,2.96258210320441,10.19,0,0,0.235714285714288,0,"Return","1","1",0
2020112205,2698,"JAX",52737,"Nathan Cottrell","PIT",47866,"Justin Layne",3.1,1,38.43,11.0113804765797,2.44784477368072,9.61,0,0,NA,0,"Fair Catch","1","1",1
2020112205,3094,"JAX",52737,"Nathan Cottrell","PIT",47866,"Justin Layne",7.2,1,46.09,14.9012113601546,2.47057475647453,9.24,0,0,3.66964285714286,14,"Return","1","0",0
2020112205,3862,"PIT",47866,"Justin Layne","JAX",48020,"Terry Godwin",2.6,1,38.37,4.88829213529633,2.60987198866822,9.6,0,0,NA,0,"Fair Catch","1","1",1
2020112206,348,"NO",46378,"J.T. Gray","ATL",52424,"A.J. Terrell",5,1,42.9,2.41118228261573,3.24655818866156,10.41,0,0,NA,0,"Fair Catch","0","0",1
2020112206,1414,"NO",53098,"Marquez Callaway","ATL",47894,"Kendall Sheffield",6.7,1,37.31,9.54359471058992,2.9693404344558,9.6,1,0,-7.31222222222222,0,"Return","0","0",0
2020112206,2920,"NO",46378,"J.T. Gray","ATL",46127,"Isaiah Oliver",4.8,1,33.01,1.57028659804509,2.97146622616561,9.95,0,0,NA,0,"Fair Catch","1","1",1
2020112207,1656,"WAS",46329,"Danny Johnson","CIN",46724,"Tony Brown",9.8,1,49.24,6.10629183711358,3.13947262389153,10.28,0,0,-3.92619047619048,9,"Return","0","0",0
2020112207,3643,"CIN",45020,"Brandon Wilson","WAS",48010,"Jimmy Moreland",5.2,1,47.87,1.1081967334368,3.17709993646089,10.25,0,0,NA,0,"Fair Catch","1","1",1
2020112207,3813,"WAS",46694,"Robert Foster","CIN",46630,"Jalen Davis",3.2,1,32.74,2.82311884269863,2.94319107608009,9.88,0,0,NA,0,"Fair Catch","1","1",1
2020112210,1607,"KC",45362,"Gehrig Dieter","LV",48241,"Keisean Nixon",2.9,1,45.08,10.8113458921635,1.94665180846582,9.3,0,1,-0.383478260869563,8,"Return","0","0",0
2020112210,1767,"LV",46908,"Dallin Leavitt","KC",52546,"L'Jarius Sneed",4.3,1,33.4,6.4744575062317,2.44970014380467,8.66,0,0,NA,0,"Fair Catch","0","0",1
2020112210,2935,"KC",43986,"Antonio Hamilton","LV",47912,"Isaiah Johnson",2.6,1,47.08,5.17479468191734,2.78825659592522,10.29,0,0,0.458611111111111,3,"Return","0","0",0
2020112210,3024,"LV",46908,"Dallin Leavitt","KC",52546,"L'Jarius Sneed",3.7,1,36.56,7.36940974569877,2.50475369253154,9.21,0,0,-14.3078,0,"Return","1","0",0
2020112211,1135,"DEN",48082,"Alijah Holder","MIA",45608,"Jamal Perry",6.9,1,41.45,10.0729042485273,2.40180395004509,8.65,1,0,2.60705882352941,6,"Return","1","1",0
2020112211,1229,"MIA",45608,"Jamal Perry","DEN",52485,"Michael Ojemudia",4.4,1,40.69,0.691158447825101,3.50467318947002,10.29,0,0,NA,0,"Fair Catch","0","1",1
2020112212,4173,"LAC",48601,"Tyron Johnson","NYJ",53051,"Javelin Guidry",5.1,1,23.86,33.6239453366199,3.41882327718664,9.02,0,0,2.61384615384615,16,"Return","1","1",0
2020112300,1802,"TB",43397,"Ryan Smith","LA",47862,"David Long",4.3,1,40.97,8.59998255812185,2.78729010043928,10.16,0,0,NA,0,"Fair Catch","1","1",1
2020112300,2949,"LA",48784,"Nsimba Webster","TB",46132,"Carlton Davis",7.1,1,42.62,9.85800182592801,3.25260650189808,9.79,1,0,-1.11645161290322,4,"Return","0","0",0
2020112300,4341,"LA",48784,"Nsimba Webster","TB",46132,"Carlton Davis",9.2,1,35.39,19.8549867791444,3.30875906247919,9.97,0,0,0.538235294117648,7,"Return","0","0",0
2020111200,3832,"IND",52619,"Isaiah Rodgers","TEN",52651,"Chris Jackson",4.5,1,39.23,8.87453097352192,3.08983916756817,9.99,1,0,-0.69074074074074,2,"Return","0","0",0
2020111500,132,"CAR",46273,"Trenton Cannon","TB",43397,"Ryan Smith",6.1,1,38.49,5.11187832406054,2.63837848111589,9.12,0,0,NA,0,"Fair Catch","1","1",1
2020111500,3864,"CAR",46273,"Trenton Cannon","TB",43397,"Ryan Smith",3.3,1,52.93,4.86575790602039,3.05556725790902,10.47,0,0,NA,0,"Fair Catch","1","1",1
2020111501,503,"HOU",46312,"Keion Crossen","CLE",46122,"M.J. Stewart",5.2,1,43.95,10.886620228519,3.22836276483174,10.46,1,0,3.06760869565217,9,"Return","1","1",0
2020111501,1125,"CLE",46672,"Tavierre Thomas","HOU",46278,"Cornell Armstrong",3,1,40.65,6.74851835590598,2.94630542371316,9.9,0,0,14.7290909090909,13,"Return","0","0",0
2020111501,2228,"CLE",46992,"Khadarel Hodge","HOU",46278,"Cornell Armstrong",3.6,1,36.61,7.27044015173773,2.71931782559886,8.32,0,0,3.38243902439024,9,"Return","0","0",0
2020111501,3019,"HOU",46312,"Keion Crossen","CLE",42359,"Kevin Johnson",5.8,1,43.14,8.2471388978239,2.79031229505995,9.5,0,0,-15.9596666666667,2,"Return","1","1",0
2020111501,3248,"CLE",46672,"Tavierre Thomas","HOU",46278,"Cornell Armstrong",3.9,1,34.49,10.5259156371311,3.05054692448117,9.34,0,0,NA,0,"Fair Catch","0","0",1
2020111502,259,"WAS",46329,"Danny Johnson","DET",42827,"Justin Coleman",3,1,28.01,2.52126952149111,2.8569097332684,9.44,0,0,NA,0,"Fair Catch","1","1",1
2020111502,882,"DET",46151,"Tracy Walker","WAS",48010,"Jimmy Moreland",4.4,1,38.69,5.90736828037663,2.88061271729464,9.4,0,0,NA,0,"Fair Catch","1","1",1
2020111502,1451,"DET",46151,"Tracy Walker","WAS",48010,"Jimmy Moreland",4.1,1,44.29,9.99142132031274,2.69622533610658,9.35,0,0,NA,0,"Fair Catch","1","1",1
2020111502,2933,"DET",46151,"Tracy Walker","WAS",48010,"Jimmy Moreland",5.8,1,45.93,6.57998480241405,2.68428424253782,9.14,0,0,-0.0983333333333327,0,"Return","1","1",0
2020111502,3382,"DET",46823,"Mike Ford","WAS",46329,"Danny Johnson",4.2,1,45.87,1.40801278403287,3.10391417716052,9.81,0,0,NA,0,"Fair Catch","0","0",1
2020111503,1246,"GB",43363,"KeiVarae Russell","JAX",48505,"Brandon Watson",6.5,1,29.92,29.8827475309751,2.4254378939083,9.18,0,0,4.89360294117647,91,"Return","1","1",0
2020111503,3723,"JAX",48505,"Brandon Watson","GB",47968,"Ka'dar Hollman",4.4,1,41.36,2.73190409787752,2.60732693955425,9.42,0,1,0.779999999999999,7,"Return","0","1",0
2020111504,1140,"PHI",52535,"K'Von Wallace","NYG",46168,"Isaac Yiadom",3.5,1,32.93,6.89951447567145,3.09200447390793,9.84,0,0,2.18866666666667,1,"Return","1","0",0
2020111504,2946,"NYG",45255,"C.J. Board","PHI",45021,"Rudy Ford",7.6,1,54.94,2.98412466227535,2.84744113276573,10.19,0,0,NA,0,"Fair Catch","0","1",1
2020111506,688,"ARI",46671,"Trent Sherfield","BUF",43366,"Daryl Worley",4.2,1,46.47,3.99906239011095,2.97964677454652,10.31,0,0,NA,0,"Fair Catch","1","1",1
2020111506,688,"ARI",43680,"Charles Washington","BUF",46190,"Taron Johnson",4.2,1,45.03,3.62173991335656,3.13850946576025,10.06,0,0,NA,0,"Fair Catch","1","1",1
2020111507,1107,"DEN",46220,"Davontae Harris","LV",47912,"Isaiah Johnson",4.9,1,46.39,19.3692746379414,3.18460253570485,10.44,0,0,-11.692427184466,4,"Return","0","0",0
2020111507,3435,"LV",48241,"Keisean Nixon","DEN",46220,"Davontae Harris",3.2,1,33.69,4.95971773390382,3.10529457183698,9.89,0,0,NA,0,"Fair Catch","1","1",1
2020111509,1011,"SEA",39232,"Neiko Thorpe","LA",47862,"David Long",4.6,1,41.57,2.34650804388138,2.40971186757301,9.47,0,0,NA,0,"Fair Catch","0","1",1
2020111509,1900,"LA",48784,"Nsimba Webster","SEA",39232,"Neiko Thorpe",6.2,1,51.01,1.84114095060645,2.92193003587964,10.47,0,0,NA,0,"Fair Catch","0","0",1
2020111509,2362,"SEA",46392,"Linden Stephens","LA",47862,"David Long",5.3,1,38.2,17.5458314137575,2.59635048752003,10.58,0,0,NA,0,"Fair Catch","1","0",1
2020111509,2890,"SEA",46392,"Linden Stephens","LA",47862,"David Long",5.9,1,49.96,11.066910137884,2.79081237717078,9.86,0,0,-18.135873015873,15,"Return","0","0",0
2020111509,3071,"LA",48784,"Nsimba Webster","SEA",46215,"Tre Flowers",2.8,1,42.06,1.39864219870559,2.89602409443629,10.36,0,0,NA,0,"Fair Catch","1","1",1
2020111509,3810,"LA",47862,"David Long","SEA",46392,"Linden Stephens",3.8,1,28.95,3.3203764846776,2.67949351390733,10.15,0,0,NA,0,"Fair Catch","1","0",1
2020111510,504,"NO",46378,"J.T. Gray","SF",41358,"Dontae Johnson",4.2,1,45.85,3.37535183351307,2.68093074172828,10.15,0,0,NA,0,"Fair Catch","0","0",1
2020111510,2742,"NO",53098,"Marquez Callaway","SF",48035,"Ken Webster",3.6,1,40.26,10.9741195546613,2.92302539250464,9.58,0,0,NA,0,"Fair Catch","0","1",1
2020111511,148,"BAL",47896,"Justice Hill","NE",38707,"Justin Bethel",5.3,1,40.51,3.65531120426155,2.13797747703471,8.32,0,0,NA,0,"Fair Catch","0","1",1
2020111511,429,"NE",38707,"Justin Bethel","BAL",47026,"Terrell Bonds",6,1,33.63,9.03027131375354,2.78818359660488,9.62,0,0,NA,0,"Fair Catch","0","1",1
2020111511,3403,"BAL",47876,"Miles Boykin","NE",43700,"Jonathan Jones",3.2,1,37.54,18.5810225768121,2.68677588607697,9.38,0,0,NA,0,"Fair Catch","0","0",1
2020111512,406,"LAC",48601,"Tyron Johnson","MIA",52438,"Noah Igbinoghene",6.4,1,31.82,14.3329724760777,2.99126671719968,8.94,0,0,NA,0,"Fair Catch","0","0",1
2020111512,923,"LAC",52559,"Joe Reed","MIA",45608,"Jamal Perry",9.9,1,32.96,10.2035925046035,2.68521864172861,9.29,0,0,3.50931818181818,18,"Return","0","0",0
2020111512,1767,"LAC",48601,"Tyron Johnson","MIA",52438,"Noah Igbinoghene",9.5,1,47.3,7.81117788812929,3.63590611227012,10.55,0,0,-12.3938372093023,20,"Return","0","0",0
2020111600,2275,"CHI",43413,"Deon Bush","MIN",52577,"Harrison Hand",3.4,1,48.39,1.97342342136704,3.0203433842598,10.11,1,0,-2.55322580645161,0,"Return","1","1",0
2020111600,2381,"MIN",52878,"Dan Chisena","CHI",52571,"Kindle Vildor",3,1,38.34,2.08607286545796,3.10082778246518,9.55,0,1,8.97029850746268,12,"Return","1","1",0
2020111600,2522,"CHI",43413,"Deon Bush","MIN",52577,"Harrison Hand",3.8,1,33.09,8.20037194278406,2.89042284577749,9.7,0,0,NA,0,"Fair Catch","1","1",1
2020111600,3296,"CHI",43413,"Deon Bush","MIN",46825,"Chris Jones",3.3,1,42.34,7.24862055842352,3.08873707415939,10.05,0,0,NA,0,"Fair Catch","1","1",1
2020111600,3500,"MIN",52584,"K.J. Osborn","CHI",37212,"Buster Skrine",8.9,1,33.29,13.1100343248979,2.53688267359586,8.74,1,0,-12.6847619047619,32,"Return","1","1",0
2020110500,2048,"SF",48035,"Ken Webster","GB",47968,"Ka'dar Hollman",5.1,1,42.63,2.42981480775799,3.49169504191507,10.06,0,0,NA,0,"Fair Catch","0","0",1
2020110500,3674,"GB",52872,"Stanford Samuels","SF",41358,"Dontae Johnson",7.2,1,43.94,17.4920696316931,2.76827550951072,8.54,0,0,-0.909767441860467,13,"Return","1","1",0
2020110800,450,"DEN",52660,"Tyrie Cleveland","ATL",52424,"A.J. Terrell",4,1,37.46,11.8684497724008,3.11997950943648,9.45,0,0,NA,0,"Fair Catch","0","0",1
2020110800,1426,"DEN",52660,"Tyrie Cleveland","ATL",52424,"A.J. Terrell",3.4,1,49.36,13.9226182882387,3.05986591553886,10.61,0,0,5.00804347826087,13,"Return","1","1",0
2020110800,2013,"DEN",48082,"Alijah Holder","ATL",52424,"A.J. Terrell",4.4,1,31.32,7.77875311344948,2.65595373460921,9.13,0,0,NA,0,"Fair Catch","1","1",1
2020110800,2500,"DEN",48447,"P.J. Locke","ATL",52424,"A.J. Terrell",4.6,1,45.12,2.24543982328629,2.95175644128615,9.58,0,0,NA,0,"Fair Catch","0","1",1
2020110800,2918,"DEN",52660,"Tyrie Cleveland","ATL",46127,"Isaiah Oliver",4.8,1,47.27,5.38555475322646,3.09740856946955,9.94,0,0,NA,0,"Fair Catch","1","1",1
2020110800,3001,"ATL",46394,"Christian Blake","DEN",48082,"Alijah Holder",2.4,1,49.08,4.02482297747367,2.87255302430278,10.38,0,0,NA,0,"Fair Catch","1","1",1
2020110800,3442,"ATL",52685,"Tyler Hall","DEN",46787,"Kevin Toliver",4.6,1,26.13,3.84707681233427,2.9025394887703,9.93,0,0,NA,0,"Fair Catch","1","1",1
2020110802,238,"BAL",53028,"Khalil Dorsey","IND",52619,"Isaiah Rodgers",6.4,1,27.26,23.1342689532218,2.58543423228894,8.95,0,0,-3.0566,11,"Return","1","1",0
2020110802,656,"BAL",47896,"Justice Hill","IND",47817,"Rock Ya-Sin",7.8,1,40.66,4.52301890334321,2.53118486590704,9.36,0,0,3.36512195121951,9,"Return","0","0",0
2020110803,2214,"HOU",46312,"Keion Crossen","JAX",46700,"Tre Herndon",5.8,1,50.94,10.8628265198336,2.71479822758506,10.45,0,0,NA,0,"Fair Catch","1","1",1
2020110804,4335,"KC",46522,"Byron Pringle","CAR",52521,"Troy Pride",5.1,1,29.98,9.7998469375802,2.95894427174237,9.38,0,0,NA,0,"Fair Catch","1","0",1
2020110805,2054,"MIN",52878,"Dan Chisena","DET",46823,"Mike Ford",3.6,1,49.16,2.881752938751,2.8935229152648,10.11,0,0,NA,0,"Fair Catch","1","0",1
2020110805,2138,"DET",42827,"Justin Coleman","MIN",52577,"Harrison Hand",4.9,1,46.65,7.51920873496673,2.9793118806692,9.84,1,0,-0.239999999999998,-3,"Return","0","0",0
2020110806,456,"CHI",39975,"Cordarrelle Patterson","TEN",43554,"Chris Milton",9.8,1,38.69,13.7275343743878,2.57406145419869,8.62,0,0,7.591875,16,"Return","0","0",0
2020110806,1071,"TEN",53074,"Nick Westbrook","CHI",52571,"Kindle Vildor",6.5,1,35.04,19.5524729893689,2.70133938466714,9.24,0,0,4.26636363636364,9,"Return","0","1",0
2020110806,1278,"CHI",39975,"Cordarrelle Patterson","TEN",52651,"Chris Jackson",6,1,41.61,5.15057278368144,3.05195185124238,9.47,0,0,NA,0,"Fair Catch","0","1",1
2020110806,1699,"CHI",35583,"Sherrick McManis","TEN",52651,"Chris Jackson",2.4,1,39.01,15.9565660466154,2.97032941272838,9.81,0,0,NA,0,"Fair Catch","1","1",1
2020110806,1822,"TEN",53074,"Nick Westbrook","CHI",52571,"Kindle Vildor",3.9,1,49.04,15.6411316726124,3.43201317043995,10.68,0,0,-3.49479452054795,19,"Return","1","0",0
2020110806,3667,"TEN",43554,"Chris Milton","CHI",37212,"Buster Skrine",7.9,1,40.51,5.89643960369306,3.52136410261579,10.31,0,0,-22.3648,12,"Return","0","0",0
2020110807,3702,"NYG",47963,"Corey Ballentine","WAS",48010,"Jimmy Moreland",4.8,1,41.36,4.3633129615007,2.86284212003781,10.16,0,0,NA,0,"Fair Catch","1","1",1
2020110807,4107,"NYG",52988,"Madre Harper","WAS",46329,"Danny Johnson",7.7,1,35.72,19.83658236693,2.88890268405648,9.57,0,0,12.6412068965517,12,"Return","0","0",0
2020110808,286,"LV",48241,"Keisean Nixon","LAC",52594,"Alohi Gilman",3,1,43.56,1.66508258053467,3.20197944692289,10.37,1,0,-1.5425,0,"Return","1","1",0
2020110808,2859,"LV",41362,"Nevin Lawson","LAC",45571,"Michael Davis",3.5,1,26.45,1.55929471236197,3.15135861353657,9.3,0,0,NA,0,"Fair Catch","1","0",1
2020110809,125,"MIA",52438,"Noah Igbinoghene","ARI",52945,"Jace Whittaker",4.6,1,41.76,19.7477391110983,3.02199815304744,9.79,0,0,NA,0,"Fair Catch","0","1",1
2020110809,2270,"ARI",46671,"Trent Sherfield","MIA",52438,"Noah Igbinoghene",7.4,1,38.01,4.08166632639171,2.70560935097301,9.66,0,0,-3.23981818181818,10,"Return","0","0",0
2020110810,272,"PIT",52697,"James Pierre","DAL",48500,"Saivion Smith",6.8,1,33.57,1.05223571503727,3.17574275981269,9.2,0,0,NA,0,"Fair Catch","0","1",1
2020110810,775,"DAL",42094,"C.J. Goodwin","PIT",46097,"Terrell Edmunds",3.9,1,39.61,5.52815520766196,2.89807804208723,10.56,0,0,NA,0,"Fair Catch","0","0",1
2020110810,3645,"DAL",42094,"C.J. Goodwin","PIT",52697,"James Pierre",4.4,1,37.62,4.48509754631937,3.41404538463929,10.21,1,0,-2.18666666666667,0,"Return","0","0",0
2020110900,894,"NE",33234,"Matt Slater","NYJ",52566,"Bryce Hall",4.2,1,48.26,14.9878517473319,3.07635766793057,10.31,0,0,9.59021276595745,0,"Return","0","0",0
2020102900,993,"CAR",52852,"Myles Hartsfield","ATL",40018,"Blidi Wreh-Wilson",6.6,1,27.86,5.14003891035856,2.72806840345515,9,0,0,NA,0,"Fair Catch","1","0",1
2020102900,3611,"ATL",48374,"Olamide Zaccheaus","CAR",46273,"Trenton Cannon",5.4,1,36.29,5.42189081409797,2.81832017745178,9.09,0,0,NA,0,"Fair Catch","0","0",1
2020110100,1349,"BUF",46223,"Siran Neal","NE",38707,"Justin Bethel",5.2,1,45.12,2.25800797164226,2.84973819581362,10.01,0,0,NA,0,"Fair Catch","1","1",1
2020110100,2319,"NE",38707,"Justin Bethel","BUF",46698,"Levi Wallace",3.6,1,32.94,3.3658579886858,2.82319333998234,9.8,0,0,NA,0,"Fair Catch","1","1",1
2020110101,2525,"CIN",45020,"Brandon Wilson","TEN",48724,"Kareem Orr",3.6,1,38.8,5.36601341779911,2.82574272267168,9.93,1,0,3.5912,3,"Return","0","0",0
2020110101,2728,"TEN",53074,"Nick Westbrook","CIN",43446,"LeShaun Sims",4.7,1,34.46,2.63096940309082,2.82901771821952,9.52,0,0,NA,0,"Fair Catch","1","1",1
2020110102,1598,"CLE",46346,"Robert Jackson","LV",48241,"Keisean Nixon",11.3,1,33.1,23.0372415883499,2.74698359300601,9.15,0,0,2.160625,13,"Return","1","1",0
2020110103,829,"IND",48118,"Ashton Dulin","DET",43987,"Tony McRae",4.7,1,46.16,1.32230858728211,3.05306113026662,9.96,0,0,NA,0,"Fair Catch","0","1",1
2020110103,2351,"IND",48118,"Ashton Dulin","DET",43987,"Tony McRae",3.5,1,44.94,6.58387423938217,3.24492901408,10.33,0,0,NA,0,"Fair Catch","1","1",1
2020110105,1209,"KC",46522,"Byron Pringle","NYJ",53054,"Lamar Jackson",3.1,1,34.14,11.7937101880621,2.30035560631242,8.96,0,0,NA,0,"Fair Catch","0","0",1
2020110105,2336,"NYJ",46815,"Vyncint Smith","KC",52645,"Thakarius Keyes",7.3,1,35,6.05976897249392,2.79823222831909,8.85,0,0,NA,0,"Fair Catch","0","0",1
2020110106,2639,"MIA",44931,"Mack Hollins","LA",47862,"David Long",4.8,1,40.48,1.35369863706809,3.00953383593923,9.44,0,0,NA,0,"Fair Catch","1","1",1
2020110106,3052,"LA",52465,"Van Jefferson","MIA",48495,"Tae Hayes",4,1,42.52,3.10177368613508,3.08335820257443,10.19,0,0,NA,0,"Fair Catch","1","1",1
2020110106,3564,"MIA",44931,"Mack Hollins","LA",52465,"Van Jefferson",4.2,1,39.13,25.6298146696382,3.13542074920359,9.99,0,0,2.94647058823529,2,"Return","0","0",0
2020110106,4024,"MIA",44931,"Mack Hollins","LA",47862,"David Long",4.9,1,39.17,2.65437374911672,2.45976147659466,9.15,0,0,NA,0,"Fair Catch","1","1",1
2020110106,4520,"MIA",44931,"Mack Hollins","LA",52465,"Van Jefferson",4.3,1,36.86,3.56545929720141,2.48720408527711,9.38,0,0,NA,0,"Fair Catch","1","1",1
2020110108,1539,"NO",46378,"J.T. Gray","CHI",52458,"Jaylon Johnson",7.9,1,34.65,8.02577099100142,2.84260827857037,10.02,0,0,-0.393939393939394,5,"Return","1","1",0
2020110108,4604,"NO",46378,"J.T. Gray","CHI",52571,"Kindle Vildor",7.7,1,28,22.7352281712764,2.44941122227387,8.56,0,0,-0.39076923076923,0,"Return","0","0",0
2020110109,476,"SEA",48373,"Jayson Stanley","SF",46164,"Tarvarius Moore",3.4,1,37.72,2.54656631564937,3.02493875888029,10.11,0,0,NA,0,"Fair Catch","1","0",1
2020110110,3240,"PHI",52535,"K'Von Wallace","DAL",48500,"Saivion Smith",7.8,1,33.01,13.3303038224941,2.23896847724689,8.31,0,0,2.84173913043478,4,"Return","0","1",0
2020110111,965,"BAL",47896,"Justice Hill","PIT",47866,"Justin Layne",3.7,1,32.21,10.5166629688319,3.24590396128412,9.89,0,0,2.48739130434783,5,"Return","1","0",0
2020110111,1109,"PIT",47866,"Justin Layne","BAL",47026,"Terrell Bonds",6.9,1,44.86,2.19237314342245,2.52485404873618,8.64,0,0,NA,0,"Fair Catch","0","0",1
2020110111,2491,"BAL",43396,"Chris Moore","PIT",47866,"Justin Layne",4,1,42.64,2.06169832904816,3.06721833513889,9.93,0,0,NA,0,"Fair Catch","0","1",1
2020110111,2978,"BAL",43396,"Chris Moore","PIT",52697,"James Pierre",7.3,1,38.73,1.66508258053467,3.03025563954955,9.42,0,0,NA,0,"Fair Catch","0","1",1
2020110111,4019,"PIT",52457,"Chase Claypool","BAL",53028,"Khalil Dorsey",3.7,1,45.22,2.70209178230496,3.13464365198816,10.18,0,0,NA,0,"Fair Catch","1","1",1
2020110112,674,"DEN",46220,"Davontae Harris","LAC",46729,"Brandon Facyson",3.2,1,44.89,5.07592356128419,3.52336103615162,10.84,1,0,-3.96727272727273,-1,"Return","1","0",0
2020110112,1107,"DEN",45797,"Fred Brown","LAC",52594,"Alohi Gilman",6.8,1,35.55,10.9585263607841,2.85987479987634,9.84,0,0,-21.9726666666667,30,"Return","1","1",0
2020110112,2541,"DEN",46220,"Davontae Harris","LAC",52594,"Alohi Gilman",4.9,1,46.66,14.3556330407266,3.05418442360891,10.36,0,0,-12.5797916666667,9,"Return","0","0",0
2020110112,3041,"LAC",46729,"Brandon Facyson","DEN",45797,"Fred Brown",3.4,1,35.49,1.61941347407017,2.94113617531659,9.78,0,0,NA,0,"Fair Catch","1","1",1
2020110200,582,"NYG",52988,"Madre Harper","TB",43397,"Ryan Smith",6.2,1,35.34,5.39433962594125,1.86254550769041,7.84,0,0,NA,0,"Fair Catch","1","1",1
2020110200,2607,"NYG",47963,"Corey Ballentine","TB",47877,"Jamel Dean",6,1,37.75,2.5570490804832,2.43702849382584,9.42,0,0,NA,0,"Fair Catch","1","1",1
2020102200,588,"NYG",47963,"Corey Ballentine","PHI",43508,"Will Parks",3.2,1,43.09,0.641326749792959,2.90923595299999,9.59,0,0,NA,0,"Fair Catch","0","1",1
2020102200,1710,"NYG",47963,"Corey Ballentine","PHI",43701,"Cre'von LeBlanc",6,1,38.22,4.47403620906224,2.25590410131078,9.1,0,0,NA,0,"Fair Catch","0","0",1
2020102200,2272,"NYG",47963,"Corey Ballentine","PHI",43701,"Cre'von LeBlanc",10.7,1,40.18,16.4081504137425,2.21739022420337,9.33,0,0,-2.37046511627907,11,"Return","1","1",0
2020102200,2363,"PHI",46535,"Craig James","NYG",46168,"Isaac Yiadom",3.4,1,45.4,6.15715031487782,2.587158394134,10.01,0,0,NA,0,"Fair Catch","0","0",1
2020102200,2890,"NYG",47963,"Corey Ballentine","PHI",43701,"Cre'von LeBlanc",3.2,1,40.01,1.78731642413984,2.88526542234455,10.46,0,0,NA,0,"Fair Catch","1","1",1
2020102200,3921,"NYG",47963,"Corey Ballentine","PHI",43701,"Cre'von LeBlanc",5,1,38.41,8.21637389606875,2.85577228416116,9.43,1,0,2.9192,2,"Return","0","0",0
2020102503,718,"HOU",46278,"Cornell Armstrong","GB",47968,"Ka'dar Hollman",3.6,1,46.95,10.9001146782958,2.85001371498771,10.2,0,0,NA,0,"Fair Catch","0","0",1
2020102503,1151,"HOU",46312,"Keion Crossen","GB",47968,"Ka'dar Hollman",2.8,1,35.79,15.453057949804,2.4770167668157,9.02,0,0,8.92758064516129,6,"Return","1","1",0
2020102503,2669,"HOU",46312,"Keion Crossen","GB",46114,"Josh Jackson",4.4,1,41.88,3.8719633262726,2.97449835289732,10.18,0,0,NA,0,"Fair Catch","1","1",1
2020102507,997,"WAS",46329,"Danny Johnson","DAL",43366,"Daryl Worley",7.4,1,40.48,3.99040098235754,2.92398932957709,9.36,0,0,0.0208333333333357,0,"Return","0","0",0
2020102507,1492,"DAL",42094,"C.J. Goodwin","WAS",48010,"Jimmy Moreland",5.3,1,42.54,7.36155554213919,3.4871626271807,10.42,0,0,NA,0,"Fair Catch","0","0",1
2020102507,2433,"DAL",42094,"C.J. Goodwin","WAS",48010,"Jimmy Moreland",4.3,1,47.57,1.27906215642556,3.18128063503886,10.2,0,0,NA,0,"Fair Catch","0","0",1
2020102507,2906,"DAL",42094,"C.J. Goodwin","WAS",44893,"Fabian Moreau",4.7,1,42.42,2.37806644146038,2.3255958785817,9.01,0,0,NA,0,"Fair Catch","1","1",1
2020102507,3343,"DAL",46277,"Ced Wilson","WAS",44893,"Fabian Moreau",4.7,1,39.43,7.90537159151927,2.69542486259095,9.33,0,0,4.62761904761905,3,"Return","1","1",0
2020102507,3710,"DAL",46277,"Ced Wilson","WAS",44893,"Fabian Moreau",6.8,1,38.67,13.0648842321698,3.04778478804475,9.4,0,0,NA,0,"Fair Catch","0","0",1
2020102508,352,"ARI",46671,"Trent Sherfield","SEA",46392,"Linden Stephens",4.6,1,43.76,5.50436190670635,2.95149730481434,10,0,0,NA,0,"Fair Catch","1","1",1
